SMILES,pIC50
O=c1n(CCN2CCCCCC2)ccn1-c1cccc(Cl)c1,6.9
O=S1(=O)N(CCN2CCCCCC2)CCN1c1cccc(Cl)c1,6.9
COc1ccccc1N1CCCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,6.9
O=C1c2ccc(Cl)cc2CCC1C1CCN(CCc2ccccc2)CC1,6.9
Clc1ccccc1N1CCN(CCCOc2ccc(-c3nc4ccccc4[nH]3)cc2)CC1,6.9
CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NCC(O)c1ccc(O)c2nc(O)sc12,6.9
OC1(c2ccc(F)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,6.9
COc1ccccc1N1CCCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,6.9
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1,6.9
Cc1cccn2cc(-c3ccc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc12,6.9
Cc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,6.9
COc1ccccc1N1CCN(CCCNC(=O)c2ccccc2I)CC1,6.9
COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1,6.9
Clc1ccc(-c2cc(C3CCN(Cc4ccccc4)CC3)[nH]n2)cc1,6.9
COc1cc2ccccc2cc1C(=O)NCC1CCN(Cc2ccccc2)CC1,6.9
Cn1c(CN2CCC(c3cccc(C(F)(F)F)c3)CC2)nc2ccccc21,6.90001
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C4CCC(C)CC4)n2C)CC3)no1,6.90001
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(Br)ccc43)C2)n1C,6.90001
CN1CC(C(=O)N2CCN(c3ccc4nonc4c3)CC2)CC2c3cccc4[nH]c(Br)c(c34)CC21,6.90001
COc1cccc(N2CCN(CCN(C)CC34CCC(CC3)C4(C)C)C2=O)c1,6.90001
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Br)cc3)C2)n1C,6.90001
CN(CCN1CCN(c2cccc(Cl)c2)C1=O)CC12CCC(CC1)C2(C)C,6.90001
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,6.90001
CON=C(CCN1CCN(c2ccccn2)CC1)c1cccc(C#N)c1,6.90309
CCCc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.91
CCCN(CCC)C1CCc2cccc(OS(=O)(=O)C(F)(F)F)c2C1C,6.91
C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccc(O)cc2)C1,6.91
Fc1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1,6.91
CCc1ccc(O)c(OC)c1C(=O)NCC1CCCN1CC,6.91
O=C(CCCN1C2CCC1CC(c1ccccc1)C2)c1ccc(F)cc1,6.91
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(C=NOc4ccccc4)c3CCC21,6.91
COc1ccc(S(=O)(=O)NC2CCC(N3CCN(c4ccccc4OCC4CC4)CC3)CC2)cc1OC,6.91009
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3nsnc3c1)CC2,6.91009
Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1,6.92
Clc1ccc(-c2cc(C3CCN(CC4CCCCC4)CC3)[nH]n2)cc1,6.92
Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)(O)CC1,6.92
CC1c2ccccc2N(C(=O)CN2CCN(Cc3ccc(Cl)cc3)CC2)C1C,6.92
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,6.92
Fc1ccc2[nH]c(CN3CCN(c4ccccn4)CC3)cc2c1,6.92
O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,6.92
COc1ccccc1N1CCN(CCCCNC(=O)c2ccn3nccc3c2)CC1,6.92
CCN(CC)C(=O)C1Cc2c(cc3c4c(cccc24)NC3)N(C)C1,6.92
COc1cc2c(c(C(=O)NCC3CCCN3CCc3ccccc3)c1)OCC2,6.92
CCOc1ccccc1N1CCN(CCCCc2cc(-c3ccc(OC)c(OC)c3)no2)CC1,6.92
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Cl)nc2)CC1,6.92
Cc1noc2c1C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2,6.92
O=[N+]([O-])c1ccc2c(c1)C(O)C(CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,6.92
CCN(CC)C1CCc2c(cccc2OC)C1,6.92
Cc1ccc(C)c(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)c1,6.92
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(N(C)C)cc2)CC1,6.92
Oc1nc2cccc(CN3CCN(CC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,6.92
Cc1nn2c(N3CCN(Cc4ccccc4)CC3)cccc2c1CN1CCN(c2ccc(Cl)cc2)CC1,6.92
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)ccc2F)CC1,6.92
COc1ccccc1N1CCN(CCCCCCNC(=O)c2ccc3ccccc3c2)CC1,6.92
O=C(CC(=O)C1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cc1,6.92
Clc1ccc(-c2cc(C3CCN(Cc4ccccc4)C3)[nH]n2)cc1,6.92
c1ccc(-c2ccc(CN3CCN4c5cccc6[nH]cc(c56)CC4C3)cc2)cc1,6.92
CCCN1CCCC(c2cccc(C#N)c2)C1,6.92
CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)c1,6.92082
CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)NCc3cccc(F)c3)CC2)CC1,6.92082
CCCN(CCC)C1CCn2ncc(Cl)c2C1,6.92082
COc1ccccc1N1CCN(Cc2ccc(OCCF)cc2)CC1,6.92082
c1ccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,6.92082
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cncnc4)cc23)CC1,6.92082
COc1ccccc1N1CCN(CC=CCNC(=O)c2cc3cc(OCCOCCF)ccc3[nH]2)CC1,6.92082
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(F)cc2)cc1,6.92082
FC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,6.92082
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,6.92445
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1,6.92445
c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1,6.92445
COc1ccc2[nH]c(C(=O)NCC=CCN3CCN(c4ccccc4OC)CC3)cc2c1,6.92445
Oc1cccc(CCN(CCc2ccccc2)CC2CC2)c1,6.93
CCCN(Cc1ccco1)C1CCc2c(cccc2OC)C1,6.93
Cc1ccc(OCCNCCCSc2ccccc2)cc1,6.93
CC1(C)Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,6.93
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(I)cc2)CC1,6.93
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCCc4ccccc43)CC2)cc(C(F)(F)F)n1,6.93
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,6.93
COc1ccccc1N1CCN(CCCn2cc(CCCN3CCc4cc(O)c(O)cc4C(c4cccc(C)c4)C3)nn2)CC1,6.94
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2cccc(Oc3ccccc3)c2)CC1,6.94
CCCN(CCN1CCN(c2nccc3ccccc23)CC1)C1CCc2nc(N)sc2C1,6.94
COc1ccc(S(=O)(=O)NC2CCC(N3CCN(c4ccccc4OCC(F)(F)F)CC3)CC2)cc1OC,6.9431
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)C1CCc2nc(N)sc2C1,6.9431
Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,6.95
Cc1ccn2cc(-c3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc2c1,6.95
O=C1CCc2ccc(Oc3cccc(CN4CCN(c5cccc(Cl)c5Cl)CC4)c3)cc2N1,6.95
Cc1sc(C)c2c1SCc1cnn(C)c1-2,6.95
COc1cc2c(cc1O)CCN1Cc3c(ccc(O)c3OC)CC21,6.95
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,6.95
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Cl)cc2)CC1,6.95
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2n[nH]cc21,6.95001
Clc1ccccc1OCCNCCCOc1ccccc1,6.95001
Nc1ccc2c(c1)C(=O)C(CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,6.95001
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3cccc(OC)c3)cc21,6.95078
CON=C(CCN1CCN(c2ccccn2)CC1)c1ccccc1C,6.95078
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,6.95078
CN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCCN3CCCCC3)cc21,6.9521
COc1ccc(CNC(=O)c2ccc3c(c2)N(C)C(=O)c2ccccc2S3=O)cc1,6.9521
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc21,6.9521
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,6.96
c1ccc(C2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,6.96
CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccc(Cl)cc4)cc3)CC2)c1,6.96
C=CCN1CC=C(C2=Cc3ccccc3Oc3ccccc32)CC1,6.96
COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,6.96
CCCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,6.96
COc1ccc(Br)cc1C1=NC(CN2CCN(c3ccccc3)CC2)CO1,6.96
C1=C(c2ccccc2)CCN(Cc2cn(-c3ccccc3)nn2)C1,6.96
CCCc1c(Cl)cc(O)c(OC)c1C(=O)NCC1CCCN1CC,6.96
O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,6.96
CN1CCc2cccc3c2C1Cc1ccc(OCCCNC(=O)CCCCCCCCCCC(=O)NCCCOc2ccc4c(c2O)-c2cccc5c2C(C4)N(C)CC5)c(O)c1-3,6.96
COc1ccc(-c2nc(O)n(C3CCN(Cc4ccccc4)CC3)c2C)cc1,6.96
c1cnc(NC2CCC(CCN3CCc4ccccc4C3)CC2)nc1,6.96
CCCN1CCC(n2ccc3ccccc32)CC1,6.96257
c1ccc(CNCC2CCc3ccc4[nH]ccc4c3O2)cc1,6.97
CC(C)N1CCCC(c2cccc(C#N)c2)C1,6.97
O=C1CCc2ccc(Oc3ccc(CN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)cc2N1,6.97
CNc1ccccc1N1CCN(CCCCCC(=O)NC2CCCc3ccccc32)CC1,6.97
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(CCF)cc2)CC1,6.97
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccccc3)s2)CC1,6.97
CCCN(CCN1CCN(c2ccc(-c3ccccc3)cc2)CC1)C1CCc2ccc(O)cc2C1,6.97
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1n[nH]c2ccccc12,6.97
CCCNC1CCc2cccc(OS(=O)(=O)C(F)(F)F)c2C1,6.97
COc1ccc(N2CCN(CCOc3ccc4nc(S)[nH]c4c3)CC2)cc1,6.97881
COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)CC2)cs1,6.98
O=C1Nc2cccc3c2C1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,6.98
COc1ccc(N2CCN(CCOc3ccc4[nH]c(S)nc4c3)CC2)cc1,6.98
Cc1cccc(-c2ccc(C(=O)NCC=CCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2)n1,6.98
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc(OC(F)F)cc1,6.98297
COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4ccc(F)cc4OC(C)C)CC3)CC2)cc1OC,6.98297
Clc1cccc(N2CCN(CCCOc3ccc4c[nH]nc4c3)CC2)c1Cl,6.98297
COc1ccccc1N1CCN(C2CC3CC(NC4CC5CC(N6CCN(c7ccccc7OC)CC6)CC5C4)CC3C2)CC1,6.99
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,6.99
COc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)cc1,6.9914
O=C(NC1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)C1)c1ccc(Cl)c(Cl)c1,7
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,7
CN1CCc2c([nH]c3ccccc23)CCCC1c1ccccc1,7
[CH2]CC([CH2])N1CCN(c2ccccc2)CC1,7
O=C1Cc2c(ccc3c2OCC(CNCC2CCc4c([nH]c5ccc(F)cc45)C2)O3)N1,7
O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(Cl)c1,7
COc1cccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)c1,7
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cnc2ccccn12,7
CCN1CC2CC2(c2ccc(NS(=O)(=O)c3ccc(C(C)C)cc3)cc2)C1,7
CN(CCC=C1c2ccccc2CCc2ccccc21)Cc1ccc(OCCCN2CCCCC2)cc1,7
COc1ccccc1N1CCN(Cc2cn3cc(C)cc(N4CCOCC4)c3n2)CC1,7
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2ccn[nH]2)CC3)cc1,7
N#Cc1cccc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)c1,7
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,7
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(F)ccc43)C2)n1C,7
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)CC2)n1C,7
CC1(C)CC2CC(C)(CN2CCN2CCN(c3cccc(Cl)c3)C2=O)C1,7
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(Cl)c1,7
COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,7
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(SC)cc2)CC1,7
COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc3c2-c2ccccc2C3=O)CC1,7
N#Cc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,7
OC(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,7
Cc1cccc2c1C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccccc34)CC1)C2=O,7
COc1ccccc1N1CCN(CCCCCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,7.00436
OC1(c2ccc(-c3ccccc3)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.01
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)cc2)CC1,7.01
CON=C(CCN1CCN(c2ccccn2)CC1)c1cccc(Cl)c1,7.01
CCCCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,7.01
O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,7.01
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1,7.01
CCC(C)N1CCCC(c2cccc(C#N)c2)C1,7.01
COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2cc(Cl)ccc21,7.01323
COc1ccccc1N1CCN(CCCc2ccc3nc[nH]c3c2)CC1,7.01323
COc1ccc2cc(C(C)C(=O)NCCCN3CCN(c4ccccc4OC)CC3)ccc2c1,7.02
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(Cl)ccc2Cl)CC1,7.02
CSc1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C2)CC1,7.02
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(F)cc2)CC1,7.02
Cc1nc(-c2ccc(CSc3nc4ccccc4n3Cc3ccc(Cl)cc3)cc2)no1,7.02
Cc1cccc(CN2CCC(n3c(O)nc(-c4ccccc4)c3C)CC2)c1,7.02
CCOc1ccccc1N1CCN(CCCCc2cc(-c3cccc([N+](=O)[O-])c3)no2)CC1,7.02
CCC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(C)cc2)CC1,7.02
O=C1CCc2cccc(F)c2N1CCCN1CCC(n2c(O)nc3ccccc32)CC1,7.02228
COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)c3cccccc2-3)CC1,7.02228
c1ccc(N2CCN(CCCCCN=C3COc4ccccc4N3)CC2)cc1,7.03
CC1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21,7.03
COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4cc(F)ccc4OC(C)C)CC3)CC2)cc1OC,7.03
COc1cc(CN2CCN(c3ccccc3OC)CC2)c(OCCF)cc1OC,7.03
CCCN1CCC2c3cccc(O)c3CCC21,7.03
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(-c4cccs4)c3CCC21,7.03
COc1ccccc1N1CCN(CCNC(=O)OC(C)(C)C)CC1,7.03012
O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1Cc2ccccc2C1,7.03152
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCCc4c(O)cccc43)CC2)cc(C(F)(F)F)n1,7.03152
CC1CC(=O)Nc2c(CCN3CCN(C4=NS(=O)c5ccccc54)CC3)cc(F)cc21,7.03621
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(N)cccc3C(F)(F)F)c3ccccc32)CC1,7.04
COc1ccc(Br)cc1-c1nc(CNCC2CCN(Cc3ccccc3)C2)cs1,7.04
CC1CC(=O)Nc2c(CCN3CCN(c4n[s+](O)c5ccccc45)CC3)cc(F)cc21,7.04
COCC1CCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,7.04
CN1CCc2ccccc2Cc2ccsc2CC1,7.04
CC(C)(C)CNC(=O)NCCCCN1CCN(c2cc(C(F)(F)F)nc(C(C)(C)C)n2)CC1,7.04
COc1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,7.04
CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccc(Cl)cc2)CC1,7.04
COc1ccccc1N1CCN(Cc2cc(CN3CCOCC3)c3cccccc2-3)CC1,7.04
Cc1cccnc1-c1ccc(C(=O)NCC=CCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,7.04
CCCN1CCCC(c2cccc(S(=O)(=O)N(C)C)c2)C1,7.04
COc1cc2c(cc1O)C1Cc3ccc(OC)c(OC)c3CN1CC2,7.04096
COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccc(OS(C)(=O)=O)cc2)CC1,7.04096
CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ccc3[nH]c(O)cc3c2C1,7.04287
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(N4CCCCC4)nc3=O)CC2)cc(C(F)(F)F)n1,7.05
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(-c4ccc(CO)cc4)c3CCC21,7.05
Cc1c(C2=CCN(CCc3ccccc3)CC2)n[nH]c1-c1ccccc1,7.05
CN1CC=C(C2=Cc3ccccc3Cc3ccccc32)CC1,7.05
Cc1c(-c2ccccc2)n[nH]c1C1CCN(Cc2ccccc2)CC1,7.05
c1ccc(CCCCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,7.05
O=C1CCc2ccc(F)cc2N1CCCN1CCC(n2c(O)nc3ccccc32)CC1,7.05
COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,7.05
CN1CCCc2c1cccc2N1CCN(CCCc2c[nH]c3ccccc23)CC1,7.05
COc1ccccc1N1CCN(CCCNC(=O)c2ccc3nonc3c2)CC1,7.05
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)C(=O)c1ccccc1-2,7.05061
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)NCc3ccc(OC)cc3)cc21,7.0521
COc1ccc(CNC(=O)c2ccc3c(c2)N(Cc2ccccc2)C(=O)c2ccccc2S3=O)cc1,7.0521
Oc1nc2cccc(N3CCN(Cc4ccccc4)CC3)c2[nH]1,7.05899
CCCN(CCC)C1CCc2ccccc2C1C,7.06
Nc1ccc2c(c1)C(O)C(CCN1CCC(c3noc4cc(F)ccc34)CC1)CC2,7.06
COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4ccccc4OCC(F)F)CC3)CC2)cc1OC,7.06
COc1ccccc1N1CCN(Cc2cn3cc(C)cc(I)c3n2)CC1,7.06
Oc1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,7.06
CN1CCc2cc(-c3ccccc3)cc3c2C1Cc1ccc(O)c(O)c1-3,7.06
CCCN1CCc2cccc3c2C1Cc1cccc(OCCCCN2CCN(c4ccccc4OC)CC2)c1-3,7.06
COc1ccc2c(c1)CCN(C)CCCc1ccccc1C2,7.06198
CCCN(CCN1CCN(C(=O)c2c[nH]c3ccccc23)CC1)C1CCc2nc(N)sc2C1,7.06349
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)OCO3)CC1,7.06449
Clc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1,7.07
Cc1ccc(C)c(C(=O)NCCCCN2CCN(c3cc(C)ccc3C)CC2)c1,7.07
CC1Cc2c([nH]c3ccccc23)Cc2ccccc2CCN1C,7.07
O=C(Nc1ccccc1)NC1CCN(Cc2ccccc2)CC1,7.07
c1ccc(CNCCOc2cccc3[nH]cnc23)cc1,7.07
COc1ccc(Br)cc1-c1nc(CN2CCN(Cc3ccccc3)CC2)cs1,7.07
CCN(C)CCc1c(-c2ccccc2)[nH]c2ccccc12,7.07
COC(=O)C1COc2cc(CN3CCC(c4noc5cc(F)ccc45)CC3)cc(O)c21,7.07002
Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,7.07002
O=S(=O)(NC1CCC(N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1,7.07058
CN1CCc2ccc3c4c2C1Cc1cccc(c1-4)C3,7.08
CCC(=O)NCCCCN1CCN(c2ccccc2OC)CC1,7.08
Cc1ccn2cc(-c3ccc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)nc2c1,7.08
CN1CCc2ccc3c4c2C1CC1C=CC=C(C3)C41,7.08
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,7.08
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccnn3c2)CC1,7.08
Cc1c(-c2ccccc2)nc(O)n1C1CCN(CC2CCCCC2)CC1,7.08
CCCN(CCC)C1CCc2cccc(O)c2C1,7.08
C=CCN1CC=C(C2=Cc3ccccc3Cc3ccccc32)CC1,7.08
OC1(c2cccc(Cl)c2)CCN(Cc2c[nH]c3ccccc23)CC1,7.08
CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3cccc(Cl)c3)CC2)CC1,7.08
O=S(=O)(NC1CCN(CCOc2ccccc2)CC1)c1cccs1,7.08
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3c4ccc(c3o2)CCc2ccc(cc2)CC4)CC1,7.08
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,7.08
C#Cc1cccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,7.08092
COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4ccccc4OCC(F)(F)F)CC3)CC2)cc1OC,7.08092
CCOCCOCc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,7.08092
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCSc4ccccc43)CC2)cc(C(F)(F)F)n1,7.08092
O=C(NCCCCN1CCN(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1cc2ccccc2s1,7.08092
CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,7.08302
O=C(Cc1cccnc1)Nc1cccc(CCN2CCN(c3ccccc3)CC2)c1,7.08407
CCCNC1CCc2c(cccc2OC)C1,7.0846
Fc1cccc(-c2cccc(CN3CCN(c4ncccn4)CC3)c2)c1,7.09
Oc1nc(-c2ccccc2)cn1C1CCN(Cc2ccccc2)CC1,7.09
Clc1ccc2[nH]ccc2c1N1CCN(Cc2ccccc2)CC1,7.09
C#Cc1cc(C(=O)NC2CCN(Cc3ccccc3)C2)c(OC)c2ccccc12,7.09
Fc1ccc(C(OC2CC3CCC(C2)N3CCCCc2ccccc2)c2ccc(F)cc2)cc1,7.09
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(N4CCC4)nc3=O)CC2)cc(C(F)(F)F)n1,7.09
c1ccc(CNCCOc2cccc3[nH]ccc23)cc1,7.09
O=C(NC1CCC(CCN2CCN(c3ccc(Cl)cc3)CC2)CC1)C1CCCCC1,7.09
COc1ccccc1N1CCN(CCCCNC(=O)C2CC2c2ccccc2)CC1,7.09
CN1CCC(C2=Cc3ccccc3Oc3ccccc32)CC1,7.09
CC1CC(=O)N(C)c2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,7.09151
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,7.09205
Fc1ccc2cccc(N3CCN(CCCCOc4ccc5c(c4)CNC5)CC3)c2c1,7.09313
c1ccc(CNCCOc2cccc3n[nH]cc23)cc1,7.098
Oc1nc2c(O)ccc(C(O)CNCCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,7.1
Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,7.1
COc1ccc(C2=NOC(CCCN3CCN(C(c4ccc(F)cc4)c4ccc(F)cc4)CC3)C2)cc1OC,7.1
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)c(F)c3)C2)n1C,7.1
c1ccc(CNCCOc2cccc3[nH]ncc23)cc1,7.1
COc1ccccc1N1CCN(CCCn2cc(CCCCN3CCc4cc(O)c(O)cc4C(c4cccc(C)c4)C3)nn2)CC1,7.1
Oc1cc(-c2c[nH]c3ccccc23)c(O)n1CCN1CCC(c2c[nH]c3ccc(F)cc23)CC1,7.1
CN1CCc2cc(Cl)c(O)cc2C2c3cccc(-c4ccccc4)c3CCC21,7.1
Clc1ccc2c(c1)N=C(N1CCN(Cc3cccc4c3OCO4)CC1)c1ccccc1N2,7.1
CC(C)c1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,7.10002
COCC1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,7.10002
